GAME_ID,SEASON,GAME_DATE,HOME_TEAM_ABBREVIATION,AWAY_TEAM_ABBREVIATION,HOME_TEAM_ID,AWAY_TEAM_ID,SEASON_ID,MATCHUP
0022500297,2025-26,2025-11-13,DET,MIL,1610612765,1610612749,24025,MIL @ DET
0022500298,2025-26,2025-11-13,NYK,BOS,1610612752,1610612738,24025,BOS @ NYK
0022500299,2025-26,2025-11-13,SAS,WAS,1610612759,1610612764,24025,WAS @ SAS
0022500300,2025-26,2025-11-13,MIL,IND,1610612749,1610612754,24025,IND @ MIL
0022500301,2025-26,2025-11-14,LAC,POR,1610612746,1610612757,24025,POR @ LAC
0022500302,2025-26,2025-11-14,NOP,PHX,1610612740,1610612756,24025,PHX @ NOP
0022500303,2025-26,2025-11-14,PHX,MIL,1610612756,1610612749,24025,MIL @ PHX
0022500304,2025-26,2025-11-14,LAL,GSW,1610612747,1610612744,24025,GSW @ LAL
0022500305,2025-26,2025-11-14,CLE,DAL,1610612739,1610612742,24025,DAL @ CLE
0022500306,2025-26,2025-11-14,CHA,IND,1610612766,1610612754,24025,IND @ CHA
0022500307,2025-26,2025-11-14,ORL,MIL,1610612753,1610612749,24025,MIL @ ORL
0022500308,2025-26,2025-11-14,NOP,SAS,1610612740,1610612759,24025,SAS @ NOP
0022500309,2025-26,2025-11-14,IND,SAS,1610612754,1610612759,24025,SAS @ IND
0022500310,2025-26,2025-11-14,WAS,CLE,1610612764,1610612739,24025,CLE @ WAS
0022500311,2025-26,2025-11-15,OKC,UTA,1610612760,1610612762,24025,UTA @ OKC
0022500312,2025-26,2025-11-15,MEM,SAC,1610612763,1610612758,24025,SAC @ MEM
0022500313,2025-26,2025-11-15,DEN,MIN,1610612743,1610612750,24025,MIN @ DEN
0022500314,2025-26,2025-11-15,PHX,LAL,1610612756,1610612747,24025,LAL @ PHX
0022500315,2025-26,2025-11-15,CHA,MIL,1610612766,1610612749,24025,MIL @ CHA
0022500316,2025-26,2025-11-15,PHX,LAC,1610612756,1610612746,24025,LAC @ PHX
0022500317,2025-26,2025-11-15,LAL,MEM,1610612747,1610612763,24025,MEM @ LAL
0022500318,2025-26,2025-11-15,MIL,WAS,1610612749,1610612764,24025,WAS @ MIL
0022500319,2025-26,2025-11-15,HOU,GSW,1610612745,1610612744,24025,GSW @ HOU
0022500320,2025-26,2025-11-15,POR,DAL,1610612757,1610612742,24025,DAL @ POR
0022500321,2025-26,2025-11-16,DAL,ORL,1610612742,1610612753,24025,ORL @ DAL
0022500322,2025-26,2025-11-16,IND,HOU,1610612754,1610612745,24025,HOU @ IND
0022500323,2025-26,2025-11-16,NOP,MIL,1610612740,1610612749,24025,MIL @ NOP
0022500324,2025-26,2025-11-16,NOP,BOS,1610612740,1610612738,24025,BOS @ NOP
0022500325,2025-26,2025-11-16,DET,POR,1610612765,1610612757,24025,POR @ DET
0022500326,2025-26,2025-11-16,CHA,POR,1610612766,1610612757,24025,POR @ CHA
0022500327,2025-26,2025-11-16,TOR,NYK,1610612761,1610612752,24025,NYK @ TOR
0022500328,2025-26,2025-11-16,UTA,SAS,1610612762,1610612759,24025,SAS @ UTA
0022500329,2025-26,2025-11-16,LAC,MEM,1610612746,1610612763,24025,MEM @ LAC
0022500330,2025-26,2025-11-16,MIN,PHX,1610612750,1610612756,24025,PHX @ MIN
0022500331,2025-26,2025-11-17,NYK,CHI,1610612752,1610612741,24025,CHI @ NYK
0022500332,2025-26,2025-11-17,DAL,DET,1610612742,1610612765,24025,DET @ DAL
0022500333,2025-26,2025-11-17,OKC,SAS,1610612760,1610612759,24025,SAS @ OKC
0022500334,2025-26,2025-11-17,CHI,MIA,1610612741,1610612748,24025,MIA @ CHI
0022500335,2025-26,2025-11-17,WAS,ATL,1610612764,1610612737,24025,ATL @ WAS
0022500336,2025-26,2025-11-17,MIN,POR,1610612750,1610612757,24025,POR @ MIN
0022500337,2025-26,2025-11-17,NYK,MIN,1610612752,1610612750,24025,MIN @ NYK
0022500338,2025-26,2025-11-17,POR,BOS,1610612757,1610612738,24025,BOS @ POR
0022500339,2025-26,2025-11-17,POR,IND,1610612757,1610612754,24025,IND @ POR
0022500340,2025-26,2025-11-17,BKN,MIL,1610612751,1610612749,24025,MIL @ BKN
0022500341,2025-26,2025-11-18,UTA,LAC,1610612762,1610612746,24025,LAC @ UTA
0022500342,2025-26,2025-11-18,MEM,MIN,1610612763,1610612750,24025,MIN @ MEM
0022500343,2025-26,2025-11-18,BOS,ATL,1610612738,1610612737,24025,ATL @ BOS
0022500344,2025-26,2025-11-18,LAC,WAS,1610612746,1610612764,24025,WAS @ LAC
0022500345,2025-26,2025-11-18,HOU,UTA,1610612745,1610612762,24025,UTA @ HOU
0022500346,2025-26,2025-11-18,ORL,LAL,1610612753,1610612747,24025,LAL @ ORL
0022500347,2025-26,2025-11-18,ORL,IND,1610612753,1610612754,24025,IND @ ORL
0022500348,2025-26,2025-11-18,OKC,ATL,1610612760,1610612737,24025,ATL @ OKC
0022500349,2025-26,2025-11-18,SAC,MEM,1610612758,1610612763,24025,MEM @ SAC
0022500350,2025-26,2025-11-18,DET,SAS,1610612765,1610612759,24025,SAS @ DET
0022500351,2025-26,2025-11-19,MEM,OKC,1610612763,1610612760,24025,OKC @ MEM
0022500352,2025-26,2025-11-19,DAL,HOU,1610612742,1610612745,24025,HOU @ DAL
0022500353,2025-26,2025-11-19,LAL,HOU,1610612747,1610612745,24025,HOU @ LAL
0022500354,2025-26,2025-11-19,HOU,BOS,1610612745,1610612738,24025,BOS @ HOU
0022500355,2025-26,2025-11-19,MIL,BKN,1610612749,1610612751,24025,BKN @ MIL
0022500356,2025-26,2025-11-19,NOP,MEM,1610612740,1610612763,24025,MEM @ NOP
0022500357,2025-26,2025-11-19,CHA,ORL,1610612766,1610612753,24025,ORL @ CHA
0022500358,2025-26,2025-11-19,CHI,CHA,1610612741,1610612766,24025,CHA @ CHI
0022500359,2025-26,2025-11-19,IND,NYK,1610612754,1610612752,24025,NYK @ IND
0022500360,2025-26,2025-11-19,DET,LAL,1610612765,1610612747,24025,LAL @ DET
0022500361,2025-26,2025-11-20,DET,NOP,1610612765,1610612740,24025,NOP @ DET
0022500362,2025-26,2025-11-20,PHX,MEM,1610612756,1610612763,24025,MEM @ PHX
0022500363,2025-26,2025-11-20,BKN,MIA,1610612751,1610612748,24025,MIA @ BKN
0022500364,2025-26,2025-11-20,HOU,LAC,1610612745,1610612746,24025,LAC @ HOU
0022500365,2025-26,2025-11-20,GSW,DEN,1610612744,1610612743,24025,DEN @ GSW
0022500366,2025-26,2025-11-20,BOS,MIA,1610612738,1610612748,24025,MIA @ BOS
0022500367,2025-26,2025-11-20,TOR,POR,1610612761,1610612757,24025,POR @ TOR
0022500368,2025-26,2025-11-20,SAS,LAL,1610612759,1610612747,24025,LAL @ SAS
0022500369,2025-26,2025-11-20,NYK,OKC,1610612752,1610612760,24025,OKC @ NYK
0022500370,2025-26,2025-11-20,DAL,TOR,1610612742,1610612761,24025,TOR @ DAL
0022500371,2025-26,2025-11-21,UTA,WAS,1610612762,1610612764,24025,WAS @ UTA
0022500372,2025-26,2025-11-21,SAS,SAC,1610612759,1610612758,24025,SAC @ SAS
0022500373,2025-26,2025-11-21,WAS,ORL,1610612764,1610612753,24025,ORL @ WAS
0022500374,2025-26,2025-11-21,BOS,PHI,1610612738,1610612755,24025,PHI @ BOS
0022500375,2025-26,2025-11-21,NOP,CHI,1610612740,1610612741,24025,CHI @ NOP
0022500376,2025-26,2025-11-21,OKC,SAC,1610612760,1610612758,24025,SAC @ OKC
0022500377,2025-26,2025-11-21,DAL,WAS,1610612742,1610612764,24025,WAS @ DAL
0022500378,2025-26,2025-11-21,CHI,DET,1610612741,1610612765,24025,DET @ CHI
0022500379,2025-26,2025-11-21,OKC,POR,1610612760,1610612757,24025,POR @ OKC
0022500380,2025-26,2025-11-21,DAL,POR,1610612742,1610612757,24025,POR @ DAL
0022500381,2025-26,2025-11-22,SAS,CHI,1610612759,1610612741,24025,CHI @ SAS
0022500382,2025-26,2025-11-22,MIN,DEN,1610612750,1610612743,24025,DEN @ MIN
0022500383,2025-26,2025-11-22,MIN,NYK,1610612750,1610612752,24025,NYK @ MIN
0022500384,2025-26,2025-11-22,MIA,WAS,1610612748,1610612764,24025,WAS @ MIA
0022500385,2025-26,2025-11-22,LAC,PHX,1610612746,1610612756,24025,PHX @ LAC
0022500386,2025-26,2025-11-22,NOP,UTA,1610612740,1610612762,24025,UTA @ NOP
0022500387,2025-26,2025-11-22,HOU,SAS,1610612745,1610612759,24025,SAS @ HOU
0022500388,2025-26,2025-11-22,POR,GSW,1610612757,1610612744,24025,GSW @ POR
0022500389,2025-26,2025-11-22,GSW,ATL,1610612744,1610612737,24025,ATL @ GSW
0022500390,2025-26,2025-11-22,ATL,DET,1610612737,1610612765,24025,DET @ ATL
0022500391,2025-26,2025-11-23,BOS,CLE,1610612738,1610612739,24025,CLE @ BOS
0022500392,2025-26,2025-11-23,ATL,NYK,1610612737,1610612752,24025,NYK @ ATL
0022500393,2025-26,2025-11-23,SAC,LAC,1610612758,1610612746,24025,LAC @ SAC
0022500394,2025-26,2025-11-23,BKN,CHI,1610612751,1610612741,24025,CHI @ BKN
0022500395,2025-26,2025-11-23,UTA,MIA,1610612762,1610612748,24025,MIA @ UTA
0022500396,2025-26,2025-11-23,MIA,PHX,1610612748,1610612756,24025,PHX @ MIA
0022500397,2025-26,2025-11-23,NYK,ATL,1610612752,1610612737,24025,ATL @ NYK
0022500398,2025-26,2025-11-23,OKC,WAS,1610612760,1610612764,24025,WAS @ OKC
0022500399,2025-26,2025-11-23,PHI,SAS,1610612755,1610612759,24025,SAS @ PHI
0022500400,2025-26,2025-11-23,PHX,MIA,1610612756,1610612748,24025,MIA @ PHX
0022500401,2025-26,2025-11-24,DET,MIL,1610612765,1610612749,24025,MIL @ DET
0022500402,2025-26,2025-11-24,SAS,LAL,1610612759,1610612747,24025,LAL @ SAS
0022500403,2025-26,2025-11-24,NYK,MIL,1610612752,1610612749,24025,MIL @ NYK
0022500404,2025-26,2025-11-24,POR,UTA,1610612757,1610612762,24025,UTA @ POR
0022500405,2025-26,2025-11-24,BOS,MIL,1610612738,1610612749,24025,MIL @ BOS
0022500406,2025-26,2025-11-24,DAL,SAS,1610612742,1610612759,24025,SAS @ DAL
0022500407,2025-26,2025-11-24,IND,CLE,1610612754,1610612739,24025,CLE @ IND
0022500408,2025-26,2025-11-24,BOS,WAS,1610612738,1610612764,24025,WAS @ BOS
0022500409,2025-26,2025-11-24,IND,BKN,1610612754,1610612751,24025,BKN @ IND
0022500410,2025-26,2025-11-24,MIL,TOR,1610612749,1610612761,24025,TOR @ MIL
0022500411,2025-26,2025-11-25,HOU,DAL,1610612745,1610612742,24025,DAL @ HOU
0022500412,2025-26,2025-11-25,CLE,PHI,1610612739,1610612755,24025,PHI @ CLE
0022500413,2025-26,2025-11-25,NYK,DEN,1610612752,1610612743,24025,DEN @ NYK
0022500414,2025-26,2025-11-25,PHX,POR,1610612756,1610612757,24025,POR @ PHX
0022500415,2025-26,2025-11-25,GSW,LAL,1610612744,1610612747,24025,LAL @ GSW
0022500416,2025-26,2025-11-25,MIL,CHA,1610612749,1610612766,24025,CHA @ MIL
0022500417,2025-26,2025-11-25,CHA,CHI,1610612766,1610612741,24025,CHI @ CHA
0022500418,2025-26,2025-11-25,BOS,OKC,1610612738,1610612760,24025,OKC @ BOS
0022500419,2025-26,2025-11-25,DEN,LAL,1610612743,1610612747,24025,LAL @ DEN
0022500420,2025-26,2025-11-25,MEM,DEN,1610612763,1610612743,24025,DEN @ MEM
0022500421,2025-26,2025-11-26,DAL,CLE,1610612742,1610612739,24025,CLE @ DAL
0022500422,2025-26,2025-11-26,DEN,MIN,1610612743,1610612750,24025,MIN @ DEN
0022500423,2025-26,2025-11-26,TOR,BKN,1610612761,1610612751,24025,BKN @ TOR
0022500424,2025-26,2025-11-26,CHA,TOR,1610612766,1610612761,24025,TOR @ CHA
0022500425,2025-26,2025-11-26,DAL,UTA,1610612742,1610612762,24025,UTA @ DAL
0022500426,2025-26,2025-11-26,DEN,CLE,1610612743,1610612739,24025,CLE @ DEN
0022500427,2025-26,2025-11-26,HOU,LAL,1610612745,1610612747,24025,LAL @ HOU
0022500428,2025-26,2025-11-26,LAL,ATL,1610612747,1610612737,24025,ATL @ LAL
0022500429,2025-26,2025-11-26,SAS,NOP,1610612759,1610612740,24025,NOP @ SAS
0022500430,2025-26,2025-11-26,PHI,DAL,1610612755,1610612742,24025,DAL @ PHI
0022500431,2025-26,2025-11-27,NOP,CLE,1610612740,1610612739,24025,CLE @ NOP
0022500432,2025-26,2025-11-27,BOS,MIN,1610612738,1610612750,24025,MIN @ BOS
0022500433,2025-26,2025-11-27,PHX,OKC,1610612756,1610612760,24025,OKC @ PHX
0022500434,2025-26,2025-11-27,SAC,PHI,1610612758,1610612755,24025,PHI @ SAC
0022500435,2025-26,2025-11-27,LAL,UTA,1610612747,1610612762,24025,UTA @ LAL
0022500436,2025-26,2025-11-27,NYK,BKN,1610612752,1610612751,24025,BKN @ NYK
0022500437,2025-26,2025-11-27,DET,HOU,1610612765,1610612745,24025,HOU @ DET
0022500438,2025-26,2025-11-27,DEN,WAS,1610612743,1610612764,24025,WAS @ DEN
0022500439,2025-26,2025-11-27,CHI,ATL,1610612741,1610612737,24025,ATL @ CHI
0022500440,2025-26,2025-11-27,CHI,NOP,1610612741,1610612740,24025,NOP @ CHI
0022500441,2025-26,2025-11-28,CLE,WAS,1610612739,1610612764,24025,WAS @ CLE
0022500442,2025-26,2025-11-28,MIL,BOS,1610612749,1610612738,24025,BOS @ MIL
0022500443,2025-26,2025-11-28,CHI,TOR,1610612741,1610612761,24025,TOR @ CHI
0022500444,2025-26,2025-11-28,MEM,UTA,1610612763,1610612762,24025,UTA @ MEM
0022500445,2025-26,2025-11-28,DAL,LAC,1610612742,1610612746,24025,LAC @ DAL
0022500446,2025-26,2025-11-28,BOS,LAC,1610612738,1610612746,24025,LAC @ BOS
0022500447,2025-26,2025-11-28,UTA,CHI,1610612762,1610612741,24025,CHI @ UTA
0022500448,2025-26,2025-11-28,PHX,PHI,1610612756,1610612755,24025,PHI @ PHX
0022500449,2025-26,2025-11-28,DAL,MEM,1610612742,1610612763,24025,MEM @ DAL
0022500450,2025-26,2025-11-28,IND,GSW,1610612754,1610612744,24025,GSW @ IND
0022500451,2025-26,2025-11-29,BOS,NYK,1610612738,1610612752,24025,NYK @ BOS
0022500452,2025-26,2025-11-29,CLE,NYK,1610612739,1610612752,24025,NYK @ CLE
0022500453,2025-26,2025-11-29,MIL,MIA,1610612749,1610612748,24025,MIA @ MIL
0022500454,2025-26,2025-11-29,CHA,BOS,1610612766,1610612738,24025,BOS @ CHA
0022500455,2025-26,2025-11-29,UTA,PHX,1610612762,1610612756,24025,PHX @ UTA
0022500456,2025-26,2025-11-29,POR,LAC,1610612757,1610612746,24025,LAC @ POR
0022500457,2025-26,2025-11-29,BKN,MIN,1610612751,1610612750,24025,MIN @ BKN
0022500458,2025-26,2025-11-29,WAS,LAL,1610612764,1610612747,24025,LAL @ WAS
0022500459,2025-26,2025-11-29,NYK,SAS,1610612752,1610612759,24025,SAS @ NYK
0022500460,2025-26,2025-11-29,MEM,POR,1610612763,1610612757,24025,POR @ MEM
0022500461,2025-26,2025-11-30,ORL,GSW,1610612753,1610612744,24025,GSW @ ORL
0022500462,2025-26,2025-11-30,MIA,OKC,1610612748,1610612760,24025,OKC @ MIA
0022500463,2025-26,2025-11-30,DEN,POR,1610612743,1610612757,24025,POR @ DEN
0022500464,2025-26,2025-11-30,CLE,PHX,1610612739,1610612756,24025,PHX @ CLE
0022500465,2025-26,2025-11-30,WAS,DEN,1610612764,1610612743,24025,DEN @ WAS
0022500466,2025-26,2025-11-30,POR,MIA,1610612757,1610612748,24025,MIA @ POR
0022500467,2025-26,2025-11-30,CHI,MIL,1610612741,1610612749,24025,MIL @ CHI
0022500468,2025-26,2025-11-30,BOS,TOR,1610612738,1610612761,24025,TOR @ BOS
0022500469,2025-26,2025-11-30,MIL,MIN,1610612749,1610612750,24025,MIN @ MIL
0022500470,2025-26,2025-11-30,SAS,ORL,1610612759,1610612753,24025,ORL @ SAS
0022500471,2025-26,2025-12-01,PHX,OKC,1610612756,1610612760,24025,OKC @ PHX
0022500472,2025-26,2025-12-01,PHI,CHA,1610612755,1610612766,24025,CHA @ PHI
0022500473,2025-26,2025-12-01,MEM,GSW,1610612763,1610612744,24025,GSW @ MEM
0022500474,2025-26,2025-12-01,IND,MIL,1610612754,1610612749,24025,MIL @ IND
0022500475,2025-26,2025-12-01,BKN,LAL,1610612751,1610612747,24025,LAL @ BKN
0022500476,2025-26,2025-12-01,MIN,CHI,1610612750,1610612741,24025,CHI @ MIN
0022500477,2025-26,2025-12-01,SAS,MIN,1610612759,1610612750,24025,MIN @ SAS
0022500478,2025-26,2025-12-01,MIL,LAL,1610612749,1610612747,24025,LAL @ MIL
0022500479,2025-26,2025-12-01,CLE,TOR,1610612739,1610612761,24025,TOR @ CLE
0022500480,2025-26,2025-12-01,POR,PHI,1610612757,1610612755,24025,PHI @ POR
0022500481,2025-26,2025-12-02,ATL,MEM,1610612737,1610612763,24025,MEM @ ATL
0022500482,2025-26,2025-12-02,DEN,GSW,1610612743,1610612744,24025,GSW @ DEN
0022500483,2025-26,2025-12-02,BOS,ORL,1610612738,1610612753,24025,ORL @ BOS
0022500484,2025-26,2025-12-02,NYK,ORL,1610612752,1610612753,24025,ORL @ NYK
0022500485,2025-26,2025-12-02,LAC,DAL,1610612746,1610612742,24025,DAL @ LAC
0022500486,2025-26,2025-12-02,MIA,BOS,1610612748,1610612738,24025,BOS @ MIA
0022500487,2025-26,2025-12-02,TOR,OKC,1610612761,1610612760,24025,OKC @ TOR
0022500488,2025-26,2025-12-02,NYK,PHX,1610612752,1610612756,24025,PHX @ NYK
0022500489,2025-26,2025-12-02,SAC,MIN,1610612758,1610612750,24025,MIN @ SAC
0022500490,2025-26,2025-12-02,NOP,TOR,1610612740,1610612761,24025,TOR @ NOP
0022500491,2025-26,2025-12-03,DAL,CHI,1610612742,1610612741,24025,CHI @ DAL
0022500492,2025-26,2025-12-03,HOU,OKC,1610612745,1610612760,24025,OKC @ HOU
0022500493,2025-26,2025-12-03,MIL,PHI,1610612749,1610612755,24025,PHI @ MIL
0022500494,2025-26,2025-12-03,LAL,PHI,1610612747,1610612755,24025,PHI @ LAL
0022500495,2025-26,2025-12-03,MEM,MIL,1610612763,1610612749,24025,MIL @ MEM
0022500496,2025-26,2025-12-03,ATL,MIN,1610612737,1610612750,24025,MIN @ ATL
0022500497,2025-26,2025-12-03,CHI,PHX,1610612741,1610612756,24025,PHX @ CHI
0022500498,2025-26,2025-12-03,BOS,BKN,1610612738,1610612751,24025,BKN @ BOS
0022500499,2025-26,2025-12-03,DAL,PHX,1610612742,1610612756,24025,PHX @ DAL
0022500500,2025-26,2025-12-03,HOU,PHI,1610612745,1610612755,24025,PHI @ HOU
0022500501,2025-26,2025-12-04,POR,LAL,1610612757,1610612747,24025,LAL @ POR
0022500502,2025-26,2025-12-04,BKN,BOS,1610612751,1610612738,24025,BOS @ BKN
0022500503,2025-26,2025-12-04,DEN,MEM,1610612743,1610612763,24025,MEM @ DEN
0022500504,2025-26,2025-12-04,BKN,TOR,1610612751,1610612761,24025,TOR @ BKN
0022500505,2025-26,2025-12-04,CHI,MIN,1610612741,1610612750,24025,MIN @ CHI
0022500506,2025-26,2025-12-04,UTA,NYK,1610612762,1610612752,24025,NYK @ UTA
0022500507,2025-26,2025-12-04,MIL,ORL,1610612749,1610612753,24025,ORL @ MIL
0022500508,2025-26,2025-12-04,LAC,ATL,1610612746,1610612737,24025,ATL @ LAC
0022500509,2025-26,2025-12-04,PHI,BKN,1610612755,1610612751,24025,BKN @ PHI
0022500510,2025-26,2025-12-04,DET,TOR,1610612765,1610612761,24025,TOR @ DET
0022500511,2025-26,2025-12-05,HOU,CLE,1610612745,1610612739,24025,CLE @ HOU
0022500512,2025-26,2025-12-05,BOS,DEN,1610612738,1610612743,24025,DEN @ BOS
0022500513,2025-26,2025-12-05,NYK,CHA,1610612752,1610612766,24025,CHA @ NYK
0022500514,2025-26,2025-12-05,MEM,PHI,1610612763,1610612755,24025,PHI @ MEM
0022500515,2025-26,2025-12-05,OKC,DAL,1610612760,1610612742,24025,DAL @ OKC
0022500516,2025-26,2025-12-05,WAS,MIA,1610612764,1610612748,24025,MIA @ WAS
0022500517,2025-26,2025-12-05,MIL,OKC,1610612749,1610612760,24025,OKC @ MIL
0022500518,2025-26,2025-12-05,HOU,OKC,1610612745,1610612760,24025,OKC @ HOU
0022500519,2025-26,2025-12-05,DAL,NYK,1610612742,1610612752,24025,NYK @ DAL
0022500520,2025-26,2025-12-05,BOS,UTA,1610612738,1610612762,24025,UTA @ BOS
0022500521,2025-26,2025-12-06,OKC,UTA,1610612760,1610612762,24025,UTA @ OKC
0022500522,2025-26,2025-12-06,PHX,MIN,1610612756,1610612750,24025,MIN @ PHX
0022500523,2025-26,2025-12-06,MIL,CHA,1610612749,1610612766,24025,CHA @ MIL
0022500524,2025-26,2025-12-06,CHI,SAC,1610612741,1610612758,24025,SAC @ CHI
0022500525,2025-26,2025-12-06,IND,WAS,1610612754,1610612764,24025,WAS @ IND
0022500526,2025-26,2025-12-06,TOR,ATL,1610612761,1610612737,24025,ATL @ TOR
0022500527,2025-26,2025-12-06,MIA,IND,1610612748,1610612754,24025,IND @ MIA
0022500528,2025-26,2025-12-06,CHA,NYK,1610612766,1610612752,24025,NYK @ CHA
0022500529,2025-26,2025-12-06,MEM,NOP,1610612763,1610612740,24025,NOP @ MEM
0022500530,2025-26,2025-12-06,ORL,NYK,1610612753,1610612752,24025,NYK @ ORL
0022500531,2025-26,2025-12-07,PHI,ORL,1610612755,1610612753,24025,ORL @ PHI
0022500532,2025-26,2025-12-07,PHI,DET,1610612755,1610612765,24025,DET @ PHI
0022500533,2025-26,2025-12-07,MIA,NYK,1610612748,1610612752,24025,NYK @ MIA
0022500534,2025-26,2025-12-07,IND,LAC,1610612754,1610612746,24025,LAC @ IND
0022500535,2025-26,2025-12-07,SAC,DEN,1610612758,1610612743,24025,DEN @ SAC
0022500536,2025-26,2025-12-07,SAC,ATL,1610612758,1610612737,24025,ATL @ SAC
0022500537,2025-26,2025-12-07,PHI,NYK,1610612755,1610612752,24025,NYK @ PHI
0022500538,2025-26,2025-12-07,CLE,PHI,1610612739,1610612755,24025,PHI @ CLE
0022500539,2025-26,2025-12-07,NOP,ORL,1610612740,1610612753,24025,ORL @ NOP
0022500540,2025-26,2025-12-07,MIL,CLE,1610612749,1610612739,24025,CLE @ MIL
0022500541,2025-26,2025-12-08,HOU,TOR,1610612745,1610612761,24025,TOR @ HOU
0022500542,2025-26,2025-12-08,DEN,NYK,1610612743,1610612752,24025,NYK @ DEN
0022500543,2025-26,2025-12-08,CHI,WAS,1610612741,1610612764,24025,WAS @ CHI
0022500544,2025-26,2025-12-08,SAS,PHX,1610612759,1610612756,24025,PHX @ SAS
0022500545,2025-26,2025-12-08,OKC,DEN,1610612760,1610612743,24025,DEN @ OKC
0022500546,2025-26,2025-12-08,GSW,POR,1610612744,1610612757,24025,POR @ GSW
0022500547,2025-26,2025-12-08,BKN,DET,1610612751,1610612765,24025,DET @ BKN
0022500548,2025-26,2025-12-08,POR,LAL,1610612757,1610612747,24025,LAL @ POR
0022500549,2025-26,2025-12-08,SAC,PHX,1610612758,1610612756,24025,PHX @ SAC
0022500550,2025-26,2025-12-08,NOP,UTA,1610612740,1610612762,24025,UTA @ NOP
0022500551,2025-26,2025-12-09,SAC,POR,1610612758,1610612757,24025,POR @ SAC
0022500552,2025-26,2025-12-09,LAC,SAS,1610612746,1610612759,24025,SAS @ LAC
0022500553,2025-26,2025-12-09,SAC,GSW,1610612758,1610612744,24025,GSW @ SAC
0022500554,2025-26,2025-12-09,ORL,MIA,1610612753,1610612748,24025,MIA @ ORL
0022500555,2025-26,2025-12-09,POR,OKC,1610612757,1610612760,24025,OKC @ POR
0022500556,2025-26,2025-12-09,GSW,SAC,1610612744,1610612758,24025,SAC @ GSW
0022500557,2025-26,2025-12-09,GSW,LAC,1610612744,1610612746,24025,LAC @ GSW
0022500558,2025-26,2025-12-09,UTA,GSW,1610612762,1610612744,24025,GSW @ UTA
0022500559,2025-26,2025-12-09,BOS,LAL,1610612738,1610612747,24025,LAL @ BOS
0022500560,2025-26,2025-12-09,PHI,MIN,1610612755,1610612750,24025,MIN @ PHI
0022500561,2025-26,2025-12-10,PHI,LAC,1610612755,1610612746,24025,LAC @ PHI
0022500562,2025-26,2025-12-10,LAL,NOP,1610612747,1610612740,24025,NOP @ LAL
0022500563,2025-26,2025-12-10,DEN,POR,1610612743,1610612757,24025,POR @ DEN
0022500564,2025-26,2025-12-10,PHI,WAS,1610612755,1610612764,24025,WAS @ PHI
0022500565,2025-26,2025-12-10,SAC,CHI,1610612758,1610612741,24025,CHI @ SAC
0022500566,2025-26,2025-12-10,NOP,LAL,1610612740,1610612747,24025,LAL @ NOP
0022500567,2025-26,2025-12-10,LAC,DAL,1610612746,1610612742,24025,DAL @ LAC
0022500568,2025-26,2025-12-10,PHI,GSW,1610612755,1610612744,24025,GSW @ PHI
0022500569,2025-26,2025-12-10,ATL,BOS,1610612737,1610612738,24025,BOS @ ATL
0022500570,2025-26,2025-12-10,MIA,CHI,1610612748,1610612741,24025,CHI @ MIA
0022500571,2025-26,2025-12-11,PHX,DET,1610612756,1610612765,24025,DET @ PHX
0022500572,2025-26,2025-12-11,ORL,HOU,1610612753,1610612745,24025,HOU @ ORL
0022500573,2025-26,2025-12-11,IND,DEN,1610612754,1610612743,24025,DEN @ IND
0022500574,2025-26,2025-12-11,HOU,DAL,1610612745,1610612742,24025,DAL @ HOU
0022500575,2025-26,2025-12-11,DET,NYK,1610612765,1610612752,24025,NYK @ DET
0022500576,2025-26,2025-12-11,CLE,IND,1610612739,1610612754,24025,IND @ CLE
0022500577,2025-26,2025-12-11,MEM,HOU,1610612763,1610612745,24025,HOU @ MEM
0022500578,2025-26,2025-12-11,WAS,IND,1610612764,1610612754,24025,IND @ WAS
0022500579,2025-26,2025-12-11,ORL,BOS,1610612753,1610612738,24025,BOS @ ORL
0022500580,2025-26,2025-12-11,SAS,POR,1610612759,1610612757,24025,POR @ SAS
0022500581,2025-26,2025-12-12,NYK,SAC,1610612752,1610612758,24025,SAC @ NYK
0022500582,2025-26,2025-12-12,ATL,CHI,1610612737,1610612741,24025,CHI @ ATL
0022500583,2025-26,2025-12-12,HOU,MEM,1610612745,1610612763,24025,MEM @ HOU
0022500584,2025-26,2025-12-12,POR,HOU,1610612757,1610612745,24025,HOU @ POR
0022500585,2025-26,2025-12-12,MEM,PHX,1610612763,1610612756,24025,PHX @ MEM
0022500586,2025-26,2025-12-12,POR,CHA,1610612757,1610612766,24025,CHA @ POR
0022500587,2025-26,2025-12-12,SAC,UTA,1610612758,1610612762,24025,UTA @ SAC
0022500588,2025-26,2025-12-12,CLE,MIA,1610612739,1610612748,24025,MIA @ CLE
0022500589,2025-26,2025-12-12,GSW,ORL,1610612744,1610612753,24025,ORL @ GSW
0022500590,2025-26,2025-12-12,ORL,BKN,1610612753,1610612751,24025,BKN @ ORL
0022500591,2025-26,2025-12-13,BOS,MIL,1610612738,1610612749,24025,MIL @ BOS
0022500592,2025-26,2025-12-13,UTA,CLE,1610612762,1610612739,24025,CLE @ UTA
0022500593,2025-26,2025-12-13,UTA,DAL,1610612762,1610612742,24025,DAL @ UTA
0022500594,2025-26,2025-12-13,CHI,UTA,1610612741,1610612762,24025,UTA @ CHI
